name,country_name,longitude,latitude,population,significance
Petershagen,Germany,52.52078,13.78748,12931,597521201
El Dorado,United States,37.81724,-96.86225,12931,821682004
Costa Rica,Brazil,-23.41667,-54.65,12930,87883200
Andrésy,France,48.98235,2.05687,12929,504623529
Romitan Shahri,Uzbekistan,39.92944,64.37944,12927,21791883
Teror,Spain,28.06062,-15.54909,12926,349818845
Néa Alikarnassós,Greece,35.33893,25.15972,12925,228464788
São Geraldo do Araguaia,Brazil,-6.40056,-48.555,12925,87849216
Wawarsing,United States,41.75898,-74.35738,12925,821300743
Altpınar,Turkey,39.20417,32.74778,12925,110355835
Vychegodskiy,Russian Federation,61.24702,46.89842,12923,133037468
Koksan,North Korea,38.78194,126.66639,12923,14349848
Ilıca,Turkey,39.94653,41.0952,12922,110330221
Basseterre,Saint Kitts and Nevis,17.2955,-62.72499,12920,225272182
Quivicán,Cuba,22.82313,-82.35558,12919,117629960
Madagali,Nigeria,10.88942,13.62832,12919,27092338
Valparaíso,Mexico,22.77104,-103.56991,12919,107831048
Wanze,Belgium,50.53907,5.20846,12918,576070176
Staroderevyankovskaya,Russian Federation,46.1276,38.9674,12918,132985994
Dolbeau-Mistassini,Canada,48.8786,-72.23142,12916,558722605
Sipocot,Philippines,13.768,122.9762,12916,42607686
Les Ponts-de-Cé,France,47.42315,-0.52477,12915,504077104
Vice,Peru,-5.41667,-80.78333,12915,79128585
Tonoshō,Japan,34.48047,134.17017,12915,510644626
Santa Maria do Pará,Brazil,-1.35028,-47.57556,12915,87781247
Mounds View,United States,45.10497,-93.20856,12914,820601764
Lukoyanov,Russian Federation,55.02772,44.47865,12913,132934521
Chepo,Panama,9.17019,-79.10083,12912,158417961
Armthorpe,United Kingdom,53.53518,-1.05341,12911,520114967
Street,United Kingdom,51.12472,-2.74,12911,520114967
Herrin,United States,37.80311,-89.02757,12910,820347589
Bitburg,Germany,49.96794,6.52734,12908,596458408
Alpen,Germany,51.58333,6.51667,12908,596458408
Mikhaylov,Russian Federation,54.2298,39.0269,12907,132872754
Scheeßel,Germany,53.16667,9.48333,12907,596412199
İspir,Turkey,40.47981,40.99373,12906,110193610
Santa Bárbara,Guatemala,14.43563,-91.22685,12906,59410701
Mont-roig del Camp,Spain,41.08675,0.95925,12906,349277581
Cachoeirinha,Brazil,-8.48639,-36.23306,12905,87713279
Joure,Netherlands,52.9657,5.80301,12902,676027600
Altötting,Germany,48.22533,12.67665,12902,596181157
Grenada,United States,33.769,-89.80842,12900,819712153
Santa Cruz,Aruba,12.50953,-69.98094,12900,386904380
Guaimaca,Honduras,14.53333,-86.81667,12899,31031548
Neustadt an der Donau,Germany,48.80705,11.76952,12899,596042532
Dover,United States,40.52062,-81.47401,12899,819648610
Hanover,United States,40.80454,-74.36682,12898,819585066
Vrchlabí,Czech Republic,50.62697,15.60937,12898,295779838
Trebur,Germany,49.92639,8.40732,12897,595950115
Périer,France,43.27755,5.37925,12897,503374558
Pornic,France,47.11581,-2.10331,12897,503374558
Janiuay,Philippines,10.9493,122.5061,12896,42541710
Coria,Spain,39.98406,-6.53603,12896,349006949
Atakent,Kazakhstan,40.84782,68.50643,12895,116773832
Liangshan,China,35.07319,105.974,12894,135392101
Rîşcani,Moldova,47.94792,27.56376,12893,58677728
Pyrzyce,Poland,53.1462,14.89257,12893,201855164
Lariano,Italy,41.71847,12.82868,12893,408401274
Hajdúhadház,Hungary,47.68333,21.66667,12892,204971820
Moreira,Portugal,41.24756,-8.64788,12890,289213936
Dardenne Prairie,United States,38.7695,-90.72902,12890,819076718
Buckingham,United Kingdom,51.99968,-0.98779,12890,519268990
Sânnicolau Mare,Romania,46.08333,20.63333,12888,166204790
Wingene,Belgium,51.05782,3.27359,12887,574687751
Obo,Central African Republic,5.39586,26.49211,12887,6145180
Makhu,India,31.10335,74.99631,12886,24492508
Obubra,Nigeria,6.07672,8.33241,12885,27021037
Gabane,Botswana,-24.66667,25.78222,12884,86464400
Chilca,Peru,-12.52111,-76.73722,12884,78938652
Saint Helens,United States,45.864,-122.80649,12883,818631913
Forest Hill,United States,32.67208,-97.26918,12881,818504825
Östringen,Germany,49.21911,8.71192,12880,595164572
Umbaúba,Brazil,-11.38333,-37.65778,12880,87543358
Spittal an der Drau,Austria,46.8,13.5,12880,622459889
Arturo Prat,Chile,-20.21169,-70.14661,12880,170424350
Genas,France,45.73131,5.00211,12878,502632981
Fgura,Malta,35.87028,14.51333,12877,359070546
Weigelstown,United States,39.98371,-76.82247,12875,818123564
Dinant,Belgium,50.25807,4.91166,12875,574152618
Tocantins,Brazil,-21.175,-43.01778,12875,87509373
Fehmarn,Germany,54.4378,11.19352,12875,594933529
Salmon Arm,Canada,50.6998,-119.30237,12875,556949020
Castlebar,Ireland,53.85,-9.3,12874,1097737203
Hedehusene,Denmark,55.64951,12.19827,12874,786129136
Bog Walk,Jamaica,18.10205,-77.00541,12873,60046484
Lakhipur,India,24.79281,93.0091,12871,24463997
Rosebud,Australia,-38.35542,144.9068,12871,666874235
Tsuruta,Japan,40.75221,140.43198,12870,508865376
Asperg,Germany,48.90525,9.13502,12870,594702487
Foxrock,Ireland,53.26667,-6.17417,12870,1097396132
Dallas,United States,33.92371,-84.84077,12870,817805846
Glendale,United States,43.13529,-87.93564,12870,817805846
Cerea,Italy,45.18936,11.21661,12869,407641045
Santa Rita,Honduras,15.16667,-87.28333,12869,30959376
Cacequi,Brazil,-29.88361,-54.825,12867,87454999
Malandag,Philippines,6.3103,125.24756,12867,42446044
Shāhpur,India,22.15611,70.77068,12867,24456395
Panajachel,Guatemala,14.74185,-91.15676,12863,59212757
Eggenfelden,Germany,48.40509,12.75752,12860,594240403
Dores do Indaiá,Brazil,-19.46333,-45.60167,12859,87400624
Mjölby,Sweden,58.32595,15.12365,12858,671950046
Lormi,India,22.27434,81.70181,12857,24437387
Nelson,United Kingdom,51.65333,-3.28444,12857,517939597
Gölmarmara,Turkey,38.71389,27.91417,12857,109775240
Athy,Ireland,52.99139,-6.98028,12855,1096117116
Montemor-o-Novo,Portugal,38.64812,-8.21455,12854,288406201
Torquay,Australia,-38.33085,144.32638,12854,665993428
York Beach,United States,43.17148,-70.60894,12854,816789149
Baependi,Brazil,-21.95889,-44.89,12853,87359843
Sonoita,Mexico,31.86165,-112.85129,12849,107246779
Ahoada,Nigeria,5.0828,6.64981,12848,26943444
Zavolzhsk,Russian Federation,57.4823,42.13779,12847,132255076
Nyasvizh,Belarus,53.2189,26.6779,12847,82365044
Mwanga,Tanzania,-4.8,38.2,12846,13421381
Cheetham Hill,United Kingdom,53.49862,-2.23846,12846,517496466
Mohanūr,India,11.05936,78.13965,12846,24416480
Grammichele,Italy,37.21326,14.63311,12844,406849140
Chiquimulilla,Guatemala,14.0838,-90.38547,12842,59116087
Si Bun Rueang,Thailand,16.96705,102.27607,12842,92321675
Smethwick,United Kingdom,52.49268,-1.96745,12842,517335327
Şalākhid,Syrian Arab Republic,32.87149,36.57284,12842,29649235
Fraccionamiento Geovillas los Pinos,Mexico,19.21722,-96.22639,12840,107171659
Buchheim,Germany,50.95152,7.02093,12840,593316234
Rosarno,Italy,38.48717,15.97956,12838,406659083
Winsen,Germany,52.68301,9.91362,12838,593223818
São Miguel,Brazil,-5.46667,-35.36667,12838,87257890
Ştefăneşti,Romania,44.86506,24.94961,12837,165547090
Camabatela,Angola,-8.18812,15.37495,12837,24336011
Sulingen,Germany,52.68373,8.80949,12835,593085192
Raghudebbati,India,22.52556,88.19583,12833,24391770
Avanos,Turkey,38.715,34.84667,12833,109570324
Santa Ana,Ecuador,-1.20726,-80.37132,12833,71869800
Sancang,China,33.01378,105.11507,12833,134751577
Liestal,Switzerland,47.48455,7.73446,12832,1117629172
Bāsugaon,India,26.46742,90.41951,12832,24389870
Bad Urach,Germany,48.49107,9.40009,12831,592900359
Holiday City-Berkeley,United States,39.9638,-74.27803,12831,815327647
Jaroměř,Czech Republic,50.3562,15.92136,12831,294243379
Constant Spring,Jamaica,18.05078,-76.79372,12830,59845909
Vasyurinskaya,Russian Federation,45.11809,39.42399,12830,132080067
Carrières-sur-Seine,France,48.90687,2.1792,12829,500720493
Bad Dürrheim,Germany,48.02093,8.53056,12829,592807942
Avsallar,Turkey,36.62448,31.76941,12829,109536171
Travagliato,Italy,45.52391,10.08013,12828,406342321
Nurdağı,Turkey,37.16821,36.73623,12827,109519095
Épinay-sous-Sénart,France,48.6897,2.51186,12826,500603402
Kota Belud,Malaysia,6.351,116.4305,12825,133403008
Prahran,Australia,-37.85114,144.99318,12823,664387251
Baytūnyā,Israel,31.8966,35.17048,12822,559174039
Kalamansig,Philippines,6.55187,124.05111,12821,42294298
Bünyan,Turkey,38.8463,35.86033,12821,109467866
Mering,Germany,48.2656,10.98461,12820,592392066
Vico Equense,Italy,40.65977,14.43386,12820,406088911
Carutapera,Brazil,-1.20736,-46.0236,12819,87128750
Bandora,India,15.40823,73.98129,12819,24365161
Reeuwijk,Netherlands,52.04667,4.725,12817,671573845
Cruzília,Brazil,-21.83861,-44.80833,12816,87108360
Kraainem,Belgium,50.86155,4.46946,12815,571476955
Boju,Nigeria,7.35572,7.89303,12814,26872143
Borda da Mata,Brazil,-22.27417,-46.16528,12814,87094766
Shāhpura,India,23.13663,79.66402,12813,24353756
San Martín de las Pirámides,Mexico,19.70582,-98.83554,12812,106937951
Kingsley,Australia,-31.81036,115.80077,12812,663817318
Codroipo,Italy,45.96469,12.97985,12811,405803825
São José da Laje,Brazil,-9.00972,-36.05833,12810,87067579
Heesch,Netherlands,51.73362,5.52672,12810,671207065
Bachhrāwān,India,26.4709,81.1158,12809,24346154
Cremlingen,Germany,52.25,10.65,12808,591837565
Hot Springs Village,United States,34.67204,-92.99879,12807,813802601
Finspång,Sweden,58.70578,15.76739,12807,669284821
Forest Hill North,Canada,43.70422,-79.42814,12806,553964206
Krumbach,Germany,48.24182,10.3632,12805,591698939
Pecica,Romania,46.16667,21.06667,12804,165121519
Eching,Germany,48.3,11.61667,12804,591652731
Chiat’ura,Georgia,42.29806,43.29889,12803,54782254
Akhnūr,India,32.86667,74.73333,12802,24332849
Acará,Brazil,-1.96083,-48.19667,12802,87013204
St. Georg,Germany,53.55513,10.01231,12802,591560314
Urakawa,Japan,42.15556,142.78361,12800,506097655
Strel'na,Russian Federation,59.85189,30.03611,12800,131771228
Bierazino,Belarus,53.8391,28.9879,12800,82063716
Арачиново,North Macedonia,42.02639,21.56194,12800,75366451
Saltcoats,United Kingdom,55.63616,-4.78588,12800,515643372
Recreo,Argentina,-31.49076,-60.73299,12798,108039685
Ewarton,Jamaica,18.18333,-77.08536,12797,59691980
Alpedrete,Spain,40.65889,-4.02512,12797,346327693
Al Ḩadd,Bahrain,26.24556,50.65417,12797,289353178
Zara,Turkey,39.89778,37.75833,12797,109262949
Gornozavodsk,Russian Federation,58.37583,58.32111,12796,131730050
San Juan,Peru,-15.36528,-75.16222,12795,78393360
Oyskhara,Russian Federation,43.26402,46.24803,12795,131719755
Fruita,United States,39.15887,-108.72899,12795,813040078
Sarıgöl,Turkey,38.23953,28.69663,12794,109237335
Longton,United Kingdom,52.98333,-2.13333,12794,515401664
Las Rosas,Argentina,-32.47661,-61.58041,12793,107997475
Sines,Portugal,37.95622,-8.86979,12791,286992665
Villanueva,Colombia,10.44361,-75.27306,12791,68211506
Kettering,United States,38.88456,-76.81469,12790,812722360
Athens,United States,32.20487,-95.85552,12788,812595273
Chitila,Romania,44.50806,25.98222,12788,164915181
New Carrollton,United States,38.96983,-76.87997,12786,812468186
Mariakani,Kenya,-3.86261,39.47458,12786,23503353
Szprotawa,Poland,51.56563,15.53664,12786,200179952
Port Neches,United States,29.99132,-93.95851,12786,812468186
Mesolóngi,Greece,38.37138,21.43151,12785,225990121
Mejillones,Chile,-23.10003,-70.44703,12784,169154107
Hamilton Square,United States,40.22733,-74.65321,12784,812341098
Supía,Colombia,5.45303,-75.65072,12784,68174177
Arnouville,France,48.98333,2.41667,12783,498925097
Santa Ana de Yacuma,Bolivia,-13.74406,-65.42688,12783,40177551
Călan,Romania,45.73333,22.98333,12782,164837805
Goonellabah,Australia,-28.81667,153.31667,12781,662211141
El Colorado,Argentina,-26.30808,-59.37291,12780,107887730
Valverde del Camino,Spain,37.57511,-6.75432,12780,345867618
Chīras,Afghanistan,35.41674,65.98234,12779,6502063
Powell River,Canada,49.83278,-124.52368,12779,552796235
San Marcos,Mexico,20.03056,-99.33547,12779,106662510
Rezzato,Italy,45.51182,10.31731,12779,404790187
Antonivka,Ukraine,46.67666,32.73061,12777,45041014
Kanbara,Japan,35.11738,138.60687,12777,505188260
Sanderstead,United Kingdom,51.33591,-0.07778,12777,514716826
Perehinske,Ukraine,48.81118,24.19196,12775,45033964
Fallsburg,United States,41.73204,-74.60127,12773,811642119
Douping,China,33.5165,105.46462,12772,134111053
Kantemirovka,Russian Federation,49.70887,39.85922,12770,131462390
Villacidro,Italy,39.45734,8.74105,12768,404441748
sa Pobla,Spain,39.7692,3.02394,12766,345488734
el Bon Pastor,Spain,41.437,2.20182,12766,345488734
Ruayer,Spain,43.05372,-5.55019,12766,345488734
Passa Quatro,Brazil,-22.39028,-44.96667,12765,86761721
Chester Hill,Australia,-33.87896,150.99945,12765,661382146
Kamuli,Uganda,0.94722,33.11972,12764,10428644
Charlton,United States,42.13565,-71.97007,12764,811070227
Chiungutwa,Tanzania,-10.88333,38.98333,12764,13335708
Sulz am Neckar,Germany,48.36241,8.63309,12763,589758185
Taggia,Italy,43.84612,7.85223,12762,404251691
Mont-sur-Marchienne,Belgium,50.38997,4.40732,12761,569068859
Inverurie,United Kingdom,57.28446,-2.37736,12760,514031987
Ingersoll,Canada,43.03339,-80.88302,12757,551844555
Juan Morales,Mexico,18.81139,-98.92194,12756,106470536
Seaside,United States,40.58316,-73.82819,12754,810434791
Newport,Australia,-37.84427,144.88483,12751,660656776
Alzano Lombardo,Italy,45.73681,9.72638,12750,403871577
Varedo,Italy,45.59761,9.16323,12750,403871577
Norala,Philippines,6.5225,124.65917,12750,42060081
Sanlúcar la Mayor,Spain,37.38758,-6.20346,12749,345028659
Charcas,Mexico,23.12943,-101.11346,12748,106403762
Bedford,United States,41.39311,-81.53651,12747,809989986
Salobreña,Spain,36.74277,-3.58717,12747,344974533
Chamber,Pakistan,25.29362,68.81176,12746,15215326
Blégny,Belgium,50.67255,5.72508,12745,568355349
Andover,United States,37.7139,-97.13643,12745,809862899
Whittlesey,United Kingdom,52.55804,-0.13016,12745,513427717
Lorsch,Germany,49.65,8.56667,12744,588880225
Brooks,Canada,50.58341,-111.88509,12744,551282199
Lappersdorf,Germany,49.04694,12.0913,12744,588880225
Rokupr,Sierra Leone,8.67121,-12.38497,12744,6174739
Santa Bárbara,Colombia,5.87458,-75.56706,12743,67955533
Dūdhi,India,24.21357,83.24067,12742,24218806
Newport,United Kingdom,52.76684,-2.37734,12741,513266579
Finneytown,United States,39.20034,-84.5205,12741,809608725
Frimley,United Kingdom,51.31667,-0.74544,12739,513186009
Beato António,Portugal,38.73327,-9.10335,12737,285781063
Quemado de Güines,Cuba,22.78816,-80.25226,12736,115963710
Chasŏng,North Korea,41.46083,126.64139,12736,14142201
Quintanar de la Orden,Spain,39.59369,-3.04165,12736,344676838
Varde,Denmark,55.62112,8.48069,12735,777641335
Dudhani,India,17.35792,76.36688,12735,24205501
Urbiztondo,Philippines,15.8227,120.3295,12734,42007299
Conselheiro Pena,Brazil,-19.17222,-41.47222,12734,86551018
Diébougou,Burkina Faso,10.96209,-3.24967,12732,10579339
Saint-François,France,16.25236,-61.27332,12732,496934548
Agenebode,Nigeria,7.10512,6.69381,12730,26695987
Ubstadt-Weiher,Germany,49.16296,8.63165,12730,588233307
Kurāra,India,25.98046,79.98984,12730,24195998
Wolvega,Netherlands,52.87545,5.99691,12730,667015296
Hurstpierpoint,United Kingdom,50.93388,-0.18007,12730,512823448
Ourém,Portugal,39.64167,-8.5919,12729,285601566
Quchi,China,31.03628,109.74886,12728,133649035
Bubanza,Burundi,-3.0804,29.391,12728,3487593
Tabursuq,Tunisia,36.45692,9.24751,12727,42251337
Quakenbrück,Germany,52.67502,7.94983,12727,588094682
Ashgrove,Australia,-27.44552,152.992,12726,659361472
Uzyn,Ukraine,49.8246,30.42523,12726,44861231
Corbélia,Brazil,-24.79889,-53.30667,12725,86489847
Riedisheim,France,47.74847,7.36716,12724,496622305
West End,Bahamas,26.68711,-78.97702,12724,364006937
Gölhisar,Turkey,37.1459,29.50876,12721,108614049
Masoko,Tanzania,-9.33333,33.75,12720,13289737
Dalkeith,United Kingdom,55.89317,-3.06806,12720,512420601
Vaassen,Netherlands,52.28583,5.96667,12719,666438927
Ajasse Ipo,Nigeria,8.23333,4.81667,12718,26670822
Elk City,United States,35.41199,-99.40426,12717,808083679
Neubiberg,Germany,48.0771,11.65812,12717,587632598
Nueva Esperanza,Paraguay,-24.5076,-54.8551,12717,62945967
Nyazepetrovsk,Russian Federation,56.05306,59.60278,12717,130916774
Bulnes,Chile,-36.74232,-72.29854,12715,168241119
Gürün,Turkey,38.72225,37.27097,12715,108562820
Bela Cruz,Brazil,-3.05056,-40.16778,12715,86421878
Fundão,Brazil,-19.93408,-40.40473,12714,86415082
Valtierrilla,Mexico,20.53244,-101.12761,12713,106111627
New Kensington,United States,40.56979,-79.76477,12713,807829504
Buritama,Brazil,-21.06611,-50.14722,12712,86401488
Conneaut,United States,41.94756,-80.55424,12712,807765961
Eaton Socon,United Kingdom,52.21752,-0.28925,12712,512098324
Laurentides,Canada,47.13336,-72.28239,12710,549811421
Portland,United Kingdom,50.56748,-2.44472,12710,512017755
Oluta,Mexico,17.92972,-94.89662,12709,106078241
Aroma,Sudan,15.81667,36.13333,12708,7567205
Tempio Pausania,Italy,40.90068,9.10456,12706,402477824
Sântana,Romania,46.35,21.5,12706,163857702
Elias Fausto,Brazil,-23.04278,-47.37389,12704,86347113
Ziniaré,Burkina Faso,12.58186,-1.2971,12703,10555242
Shirwal,India,18.15059,73.97788,12703,24144679
Vānsada,India,20.75817,73.36389,12703,24144679
Probishtip,North Macedonia,42.00306,22.17861,12702,74789427
Omalur,India,11.74099,78.04559,12701,24140877
Derby,United States,41.32065,-73.089,12700,807003438
Romano d'Ezzelino,Italy,45.77902,11.76657,12700,402287767
Nūh,India,28.10296,77.00144,12698,24135175
Tendūkheda,India,23.3962,79.53947,12698,24135175
Temascalcingo,Mexico,19.91635,-100.00369,12698,105986427
Zawyat an Nwaçer,Morocco,33.37981,-7.61932,12696,38823716
Schlieren,Switzerland,47.39668,8.44763,12695,1105696878
Nartan,Russian Federation,43.51083,43.69944,12694,130679998
Boone,United States,42.0597,-93.88023,12692,806495089
Diping,China,25.76167,109.24278,12692,133271021
Pierrelatte,France,44.37549,4.70314,12691,495334303
Librazhd-Qendër,Albania,41.19694,20.33556,12691,66187077
Le Bourget,France,48.93405,2.43584,12690,495295273
Minden,United States,32.61543,-93.28684,12690,806368002
Kingersheim,France,47.791,7.32647,12690,495295273
Peißenberg,Germany,47.80466,11.0699,12689,586338762
Palma Campania,Italy,40.86608,14.5517,12689,401939328
Bissorã,Guinea-Bissau,12.22306,-15.4475,12688,9230776
São João do Piauí,Brazil,-8.35806,-42.24667,12688,86238364
Dostpur,India,26.27486,82.47091,12688,24116168
Paddington,Australia,-33.88419,151.23151,12686,657288986
Oelsnitz,Germany,50.4147,12.1695,12686,586200136
Amboise,France,47.41249,0.98266,12685,495100121
Provins,France,48.55897,3.29939,12685,495100121
Middle Valley,United States,35.1959,-85.18468,12684,805986741
Granadilla,Costa Rica,9.93203,-84.01964,12683,153170238
Bicas,Brazil,-21.72528,-43.05944,12683,86204379
Petrovske,Ukraine,48.29662,38.87892,12683,44709649
Kaufungen,Germany,51.28111,9.61861,12683,586061511
Maracanã,Brazil,-0.76614,-47.45371,12682,86197582
Markham,United States,41.59365,-87.69477,12682,805859654
Bershad,Ukraine,48.36354,29.51463,12681,44702598
Belle Chasse,United States,29.85493,-89.99063,12679,805669023
